dataset,model,path,column,normalized
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/rnn/seed_41.parquet,seed,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/transformer/seed_41.parquet,seed,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/tabpfn3/seed_41.parquet,seed,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/saprpt/seed_41.parquet,seed,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,llama32-1b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/llama32-1b/seed_41.parquet,seed,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,case_id,True
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,pos,True
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,case_len,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,activity_id_current,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_true_next_activity,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_pred_next_activity,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_true_remaining_time,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_pred_remaining_time,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_true_time_to_next_event,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,y_pred_time_to_next_event,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,log,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,backbone,False
BPI20PrepaidTravelCosts,gemma-2-2b,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20PrepaidTravelCosts/gemma-2-2b/seed_41.parquet,seed,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,case_id,True
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,pos,True
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,case_len,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,log,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,backbone,False
BPI20TravelPermitData,rnn,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/rnn/seed_41.parquet,seed,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,case_id,True
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,pos,True
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,case_len,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,log,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,backbone,False
BPI20TravelPermitData,transformer,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/transformer/seed_41.parquet,seed,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,case_id,True
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,pos,True
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,case_len,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,log,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,backbone,False
BPI20TravelPermitData,tabpfn3,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/tabpfn3/seed_41.parquet,seed,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,case_id,True
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,pos,True
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,case_len,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,activity_id_current,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_true_next_activity,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_pred_next_activity,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_true_remaining_time,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_pred_remaining_time,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_true_time_to_next_event,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,y_pred_time_to_next_event,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,log,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,backbone,False
BPI20TravelPermitData,saprpt,/ceph/lfertig/Paper/revisiting-ppm-foundation-models/notebook/llm-peft-ppm/results/predictions/BPI20TravelPermitData/saprpt/seed_41.parquet,seed,False
